tweet_ID	sentiment
885030019323621376	0
885030068342448130	-1
885029993180536834	1
885030012516261894	0
885030246126407680	0
	0
	0
	0
	0
	0
885030384517427200	3
885030213700268036	0
885030184734400512	1
885030236580192257	3
885030307174469633	1
885030426565386241	1
885030370143547399	1
885030601434304513	2
885030686981328897	1
885030443388739584	1
885030577577000960	1
885030539375390720	4
885030537966039041	-1
885030921522610177	0
885030737547862016	1
885030780258439168	0
885030792413491200	0
885031073410887681	0
885031016217423874	0
	0
	0
	0
885030942246670336	0
885031107812618242	3
885030983896100864	1
885031018817880064	0
885030968050024449	-1
885031110987718656	0
885031052049297408	2
885031090674642944	1
885031159478046720	3
885031140200992768	0
885031225878032385	1
885031238821703688	-1
885031209247674368	0
885031413883568128	3
885031436331429888	0
885031423983407106	-1
885031240314884097	-1
885031329620008960	1
885031445093384192	1
885031401732616192	0
885031548537450498	0
885031480371630080	1
885031541788876800	0
	0
885031535551942656	0
885031561158111235	0
885031587473223680	0
885031464475209729	0
885031656184320000	0
885031556754100224	1
885031593080958980	0
885031745929830400	0
885031948309196803	0
885031836170297350	0
	0
885031780146872320	0
885031856646885377	0
885031875886157824	1
885031963731648513	0
885032076675870722	0
	0
885032043280818178	0
885032020639920129	0
885032203591319552	0
885031979292479488	0
885032130149044225	0
885032384692879360	0
	0
885032353726386176	0
885032326257938432	0
885032335200198657	0
885032236378140673	0
885032227935006720	0
885032313947656193	1
885032444348567553	1
885032464183431168	-1
885032491136016384	0
885032508378755073	0
885032705225883648	1
885032496877928448	0
885032617170567169	0
885032734065872897	0
885032750096543744	1
885032947216252928	0
885032769121918978	0
885032914760683521	0
885032750184628224	0
885033079202623488	1
	0
885033044826087425	0
885033064832872448	0
885033049154617345	0
885033098135646208	1
885033168314781696	1
885033100027277316	0
885033173406674945	1
885033231107620864	1
885033294538080256	1
885033259356352514	1
885033450830524417	0
	0
	0
885033299470688257	0
885033453829443584	0
885033593340403717	1
885033704292331520	0
885033512356720641	0
885033737414692865	1
885033581185204224	0
885033504131756034	0
885033540727033857	1
885033705441558530	0
885033737880309761	0
885033892369059841	0
885033935977279490	1
885033815026040834	0
885033979296063488	0
885034186716971009	0
885034251955183618	0
885034210523742209	0
885034150511738880	0
885034176021508097	0
885034159118397440	0
885034389033414657	0
885034459803865089	2
885034481454907392	-2
885034344355684352	0
885034396616712192	0
885034384847458304	0
885034342816391168	1
885034447661346818	2
885034418028654592	0
885034517068730368	1
885034633997549568	1
885034659205271552	1
885034655426256899	0
885034726129623040	0
885034734899924996	1
885034615093768192	0
885034747323445249	0
885034751605735424	-1
885034757641392134	0
885034742407720964	1
885034759696637952	0
885034772833202176	1
885034764981481474	0
885034910628630528	0
885034793670455296	0
885034953423114240	1
885034939347030016	0
885034967071412225	0
885034773378465793	1
885034964596785152	0
885034793687273472	0
885034997765296130	0
885034999732482052	0
885035018854301696	0
885035200782192642	0
885035104866902017	0
	0
	0
885035161473208322	0
885035237268389889	0
885035391090393090	0
	0
885035438469251072	1
885035456592740354	1
885035324904280066	1
885035362975928320	-1
885035374153748481	5
885035273029079040	1
885035348975378436	0
885035631566626817	0
885035701779169280	1
885035576138895362	1
885035618526527488	0
885035696737710080	1
885035687866757121	0
885035673752875009	1
885035739829985281	0
885035711149350912	1
885035872961343488	0
885036032005218306	0
885035930914095104	0
885035918679302144	0
885036020093341696	0
885035895166038020	1
885035962581078018	0
885036028180000768	1
885036022970671104	2
885036054184685568	0
	0
	0
885036049646444545	0
885036199144038403	1
885036051441561600	0
885036090788376576	0
885036096253554692	-2
885036145696002048	0
885036102377234434	0
885036080940146688	0
885036084698152961	0
885036207318675459	0
885036250314551298	0
885036289740992513	0
885036224599207936	2
885036236381069314	0
885036311312306176	0
885036344053051392	0
885036468762292225	-1
885036485300412416	-1
885036522436792321	2
885036400441217025	-1
885036580251021312	-4
885036770622140418	1
885036655249428481	0
885036781674135552	0
885036740695732224	1
885036631606034433	1
885036593408552960	0
885036796253523968	0
885036667664560128	0
885036765249232896	1
	0
	0
885037012956438528	0
885036812586156032	1
885036858559926273	0
885036998154649601	0
885037032489275396	1
885036890143031297	1
	0
885036838913703937	1
885037107642806275	1
885037109479911424	0
885037150047227905	0
885037262429446144	0
885037098474012672	0
885037216585658368	2
885037304024313861	0
885037219890778113	0
885037157370535937	0
885037482277994497	0
885037334391119873	0
885037450237759488	0
885037519355752448	0
885037540251758594	3
885037513806663680	0
885037420063936512	0
885037542738931712	0
885037623181533188	-1
885037580001185792	0
885037733466525696	0
885037787904438272	2
885037640835358721	0
885037711295479808	0
885037765859135489	0
885037792488816640	1
885037783970181121	0
	0
	0
885037834939359232	0
885037963062775808	1
	0
885037830896066560	0
885037826848563200	-3
885037871723417600	-2
885037900408254468	1
885038041852764160	0
	0
	0
885037912953323522	0
885038184245186561	0
885038256244613120	0
885038157821095936	1
885038237143764993	2
885038438067712002	0
885038573438865413	1
885038349291065344	0
885038546494664706	0
885038608096407553	0
885038667043090432	0
885038585098981376	1
885038615746813952	0
885038625976725504	0
885038778498379778	0
885038619295133696	-1
885038604136980480	0
885038700312358913	0
885038697678241792	0
885038649083121664	1
885038621014753280	0
885038777353334785	0
885038830654554113	0
885038789395177474	0
885038709829193728	0
885038991409647621	1
885038837432496128	0
885038847125590017	0
885038863177142272	0
885038971222458368	1
885038889924259840	0
885039093310255105	0
	0
	0
885039136922624000	2
885039300026535937	0
885039107768012801	-1
885039249325772800	0
885039133709799425	1
885039343278186496	0
885039279520583680	0
885039291784728576	2
885039531480821761	-1
885039514653253636	-2
885039667929853952	1
885039691959066624	1
885039819411398659	0
885039732023070720	0
885039732123676673	0
885039996742377472	-3
885040069345783809	-3
885040085539991552	1
885040016472363008	0
885039873190744064	0
885040056414732288	1
885039951380963330	0
885039966266458112	1
885040299965374464	1
885040268881342464	1
885040318395142144	0
885040194533163009	1
885040302955876352	1
	0
	0
885040302460981249	0
885040212077948929	0
885040228771278848	1
885040370689740802	1
885040398468616194	0
885040573861826565	0
885040394844680192	0
885040590915850241	0
	0
885040408367181824	0
885040511609917442	0
	0
885040444790505472	0
885040472359665665	1
885040620938686464	0
885040710025662464	0
885040749414371328	0
	0
	0
	0
	0
	0
885040742598619137	0
	0
	0
	0
	0
	0
885040819023081473	2
885040748642664449	0
885040781551128578	0
	0
	0
	0
	0
	0
885040774932574209	-1
885040640047947779	-1
	0
	0
	0
	0
	0
	0
	0
885040821740896257	0
	0
	0
	0
	0
	0
885040856297861120	-2
885040840942473216	1
885040829361991680	3
885040764685873153	1
885040859758170113	0
	0
	0
	0
	0
	0
885041012237795329	1
885040886975000578	0
	0
	0
	0
	0
	0
885040982953254913	0
885040940884385792	-1
885041032584474625	2
885040908416294913	0
885040985918590977	0
885041060023603200	0
885041092089044992	0
885041102239281153	0
885041116692742144	1
885041200268443649	0
885041190248357888	1
885041318979932160	1
885041294137077761	1
	0
885041208900423681	0
885041337426485252	1
885041361694720001	0
	0
	0
885041231553757188	0
885041345366294533	0
885041385597960192	0
885041465180786692	0
885041463666651136	0
885041395802755076	0
885041525784289280	0
885041564082475013	0
885041546827059201	1
885041557245763584	0
885041505353781249	0
885041599893340160	0
885041449460527104	1
885041613252300800	0
	0
	0
	0
	0
	0
	0
	0
	0
885041605174054912	0
885041746291437568	0
885041796086214656	1
885041694424653824	1
885041716004311040	-2
885041778583384065	1
885041757150482433	2
885041691820003328	0
885041684425453568	0
885041814138499072	0
885041821482614784	1
885041707141804033	0
885041815807766528	0
	0
	0
	0
	0
	0
	0
	0
	0
885041827451211776	2
885041891246579712	0
885041817514901509	2
885041898733359104	0
885041923261693953	0
885042140967055363	-1
885042101301497859	-2
885042044833595392	0
	0
	0
	0
	0
	0
885041911383371778	1
885042107521650689	0
885042095416893440	1
885041916299153408	0
885042173867110400	0
885042312644091905	-1
885042337981890560	2
885042233564680192	0
885042181949591554	0
885042196277276672	0
885042210848354306	0
885042210063953921	0
	0
	0
	0
	0
	0
885042190619217921	1
885042406705463297	0
885042396832071680	0
885042390624555008	0
885042404985892864	0
885042397406801920	0
885042476951719936	0
885042442482987009	0
885042522220843008	0
	0
	0
885042524104138756	0
885042542915588097	0
885042510866862080	0
885042421544996864	0
885042615086960642	0
	0
	0
	0
	0
	0
885042489916346368	1
885042670510407681	0
885042820268122112	0
885042667540951041	0
885042701082689536	1
885042754207797249	2
885042901054631939	1
885042891177046017	0
885042866321600512	0
885042776794124288	-1
885042800739397632	0
885042904523313152	0
885042955970588673	2
885042971095310336	0
	0
	0
885043014950948866	2
885042946676064256	0
885042934927720448	0
885043117338054659	1
885042937607991296	0
885043014795747328	1
885043169016127493	1
885043289723994112	1
885043251568365569	0
885043289442971653	0
885043245667037185	0
885043439280238592	0
885043474306936833	1
885043526802829314	0
885043610613428224	0
885043454186856450	0
885043568116723712	-1
885043626841190400	0
	0
	0
	0
	0
	0
885043583983734786	0
885043570314444800	0
885043847977369601	1
885043763072184320	0
885043873847939072	0
885043868080771072	2
885043696416301058	2
885043691576078337	1
885043801261256704	0
885043710089625602	0
	0
	0
	0
	0
	0
885043892780924928	0
	0
	0
	0
885043858266091522	0
885044086784372736	1
885043969582927874	0
885044126974083072	0
885043955292884992	0
885044090441797632	1
	0
	0
885044045533392896	0
885044041674612736	1
885044008631848961	0
885044133282361344	1
885043983822598144	0
885044216904200192	0
	0
	0
	0
	0
	0
885044291432853504	2
885044302572916736	0
	0
	0
	0
	0
	0
885044434118815747	1
885044402288287744	0
885044338140512256	0
	0
	0
885044417442316290	1
885044471708123140	0
885044532177489920	-1
885044552746381312	1
885044514804596736	0
885044453840490498	0
885044687177998340	0
	0
	0
885044464221384704	2
885044707541254149	1
885044735999700992	0
	0
	0
	0
	0
	0
885044766181928961	0
885044756748881920	3
885044833672466432	0
885044840165191680	1
885044786817847300	-1
885044793205825540	1
885044747437563904	0
885044748645543936	1
885044847970791425	1
885044924646907904	0
885045127080816640	2
885044957215641600	0
	0
	0
	0
	0
	0
	0
	0
	0
	0
	0
885045066699616258	0
885045085527834627	0
885045155316805634	1
885045137063194625	0
	0
	0
885045433361420289	1
885045241140609025	1
885045268747608064	0
885045458124537856	0
885045262712008704	0
885045411320397827	0
885045278147043332	0
885045362473537536	0
885045298057424896	0
885045357448765441	0
885045596566020097	1
885045466102210565	0
885045501271437313	0
885045662060085249	0
885045588018032643	0
885045595798478850	-1
885045501455892480	1
885045475258359810	1
885045579537158144	1
885045673447620608	-1
885045770545754113	1
885045848727486464	0
885045803466846209	0
885045811008196608	0
	0
	0
	0
	0
	0
885045789445287936	0
885045806058930178	0
885045759330177025	0
885045761888702466	0
885045744004210688	0
	0
	0
	0
885045902477594624	1
885045847314100224	1
885045898052591617	0
885045977425620994	0
885046068454592512	1
885046076943859713	4
885046050846912512	1
885046109323878400	0
885045968789549056	-2
885046099295313921	1
	0
	0
885046068383055872	-3
	0
885046069272424449	-1
885046121667731456	1
885046167159046145	0
	0
	0
	0
	0
	0
	0
	0
885046244032344065	1
885046252827803649	0
	0
885046289834135552	1
885046293407641600	1
885046237854093312	0
885046290584875008	0
885046258204913664	0
885046288680722434	0
885046271203057664	0
885046446994706432	0
885046256535576577	1
885046352060854272	-1
885046414048448512	1
885046431761014785	0
885046371031625730	-3
885046557095211009	0
885046527806373888	2
885046627920162817	0
	0
885046664591015937	0
885046556050812930	1
885046508306956288	0
885046572890939393	0
885046666969186305	1
885046675789709312	0
885046681821208576	3
885046710057283585	0
885046940408451076	-1
885046927972323333	-3
	0
885046838054801408	0
885046843851374594	-1
885046751417311232	1
885046955063336960	3
885046951804379136	1
885046833881468928	1
885046864642547712	0
885046964815106048	1
885046886947852288	0
885046859542257664	0
885046851635998721	0
885046888113872896	0
885047043236016129	0
	0
	0
885047043248582656	0
	0
	0
885047043198263297	0
	0
	0
885047043227623424	0
	0
	0
885047043353432064	0
	0
	0
885047043202437121	0
	0
	0
885047043412156416	0
	0
	0
885047043244404736	0
	0
	0
885047043223416832	0
	0
	0
885047043303059457	0
	0
	0
885047043827412992	0
	0
	0
885047043823194112	0
	0
	0
885047043802234880	0
	0
	0
885047043772776448	0
	0
	0
885047043827404800	0
	0
	0
885047043835789315	0
	0
	0
885047043965825024	0
	0
	0
885047043965820928	0
	0
	0
885047043814825984	0
	0
	0
885047043869351940	0
	0
	0
885047133845499905	0
885047044112560130	0
	0
	0
885047189717880832	1
885047089197195264	0
885047237734264834	3
885047165105692672	0
885047189319372800	0
885047043986731010	0
	0
	0
885047044066480130	0
	0
	0
885047251126693892	1
885047246953345024	0
	0
885047292381802497	1
885047344890359808	0
885047275768217600	-2
885047327412678657	1
885047383826079744	0
885047258571563008	1
885047253848780800	0
885047467305295872	0
885047458782482432	1
885047453434736640	1
	0
885047430957477888	0
885047495893688320	1
885047449433382912	0
885047552143503361	0
885047590206812160	0
885047561375141890	0
885047605075615744	1
	0
885047553510825984	1
885047576558522372	0
885047672012496900	0
885047614105931776	1
885047625011130369	1
885047585811124227	0
885047763523833859	0
885047910408355840	-1
885047904041410561	0
885047916557201409	1
885047829055537153	0
885047819949797376	0
885047870772174850	0
885047778350706688	0
885047889126461440	0
885047985750638592	-2
885047946265460736	0
885048040582721536	0
885048014108315650	0
885048086233591809	1
885048113953730560	0
885048099122667521	0
	0
	0
	0
885048190268997633	0
	0
885048050938511362	0
	0
	0
	0
	0
	0
885048240005152770	0
885048160103653376	0
885048264424386562	0
885048306753306624	1
885048370980696064	0
885048279783944195	0
885048457764929537	0
885048355822370816	1
885048322876157952	-1
885048405638217728	0
885048400340713473	1
885048576711286784	1
885048691786223616	-1
885048639466426368	0
885048722740187137	0
885048649662828544	0
885048659301236736	0
	0
	0
885048663701106688	2
885048837840261123	0
885048810422104064	2
885048942425198592	0
885048964042690560	1
	0
885048939938009088	0
885048997794246657	1
885048852667146244	-1
	0
885048883004542976	-1
885048917154553857	2
885049052332797953	1
885049123581435905	0
885049130208436225	1
885049111082356736	0
885049031772262400	0
885049091239141377	3
885049135480676353	0
885049062524899332	0
885049057688911873	2
885049179998965760	0
885049167999053824	0
885049291999514625	0
885049324626997248	0
885049461155692544	3
885049473432518661	0
885049308512440320	-2
885049448715485187	1
885049459801038848	0
885049418105446402	0
885049418956800000	0
885049493707784193	0
885049510451458048	1
885049509314801666	-1
885049646233640961	1
885049618526064641	0
885049551811481600	0
885049836646563840	0
	0
	0
885049963075571712	2
885049838693470209	0
885049876337360899	-1
885049937339305984	1
885049916913012736	0
885049932037709830	0
885049991567466496	0
885049923229679616	2
885049824399298562	0
885050037696331776	0
885050007229009921	0
885050013176516608	0
885050060966375424	1
885050151282331648	-1
885050108483710976	1
885050096987013120	-1
885050118919028736	0
	0
	0
885050101617614848	0
885050102099922947	0
885050193183473668	2
885050292584280068	1
	0
885050220144361473	2
885050210128416768	1
885050279699374080	0
885050251526246400	0
	0
	0
	0
	0
	0
885050177308037120	0
885050362918563840	-1
	0
885050483370577921	0
885050529885376512	0
885050481214709761	-2
885050436813717504	0
885050300964491264	0
885050336628625410	0
885050529847685121	3
885050474650533888	-1
885050577297825792	-1
885050628455755776	0
885050646176681986	0
885050746005319680	0
885050749037801478	0
885050671665491969	2
885050779358433280	0
	0
	0
	0
885050681958297603	-1
885050785767272448	1
885050839215345664	0
885051013920587780	1
885051007914434560	0
885050951605911552	2
885050834127642625	0
885051046237798401	0
885050906655457280	2
885051015451602945	0
885051028210688000	0
885050945624842240	-2
885050890239037441	0
885051043368886272	1
885051032505634820	1
885051100792897536	0
885051098926546944	0
885051102139494401	1
885051088101150720	0
885051160033464322	0
885051138617331712	0
885051071592374272	1
885051120246300672	1
885051205042536449	0
885051129985458176	0
885051305848385541	1
885051296000217088	-2
885051309723930626	0
885051250492018689	0
885051317680525316	1
885051372701396992	2
885051356473692160	0
885051319555428353	0
885051444700774400	2
885051420797526016	2
885051419304370177	1
885051334008995840	1
885051570890711041	2
885051485079445504	0
885051431258116096	0
885051504054472704	1
885051533632655360	0
885051555304665089	0
	0
	0
885051650049798144	0
885051684313018371	0
	0
885051724599316480	1
885051641782824961	0
885051740718063616	0
885051663735816193	0
885051705238450181	-2
885051676910112768	0
885051752202080256	0
885051866467500035	0
885051871945162752	0
885051823819812866	0
885051918707511296	0
885052029156175872	0
885051854652092416	0
885052017533702144	2
885051959430000640	0
885051907483607040	0
885052105928699905	2
885052083648516096	0
885052243174727680	0
885052097678462976	2
885052115156176896	0
885052181279330305	0
885052145707474945	0
885052098819305472	2
885052138287759362	1
885052321398484992	3
885052158667829249	2
885052265949786114	0
885052269078749184	-1
885052302876454912	0
885052237776596992	0
885052136425390083	0
885052381704200192	1
885052448892747776	1
885052434565017600	0
885052539439374336	0
885052398531727362	0
885052390407274496	1
885052365719646208	3
885052399685074945	0
	0
885052637636374528	1
885052631680516097	0
885052615540789248	-1
885052784319614976	0
885052756897275906	0
885052817521729536	0
885052859129180163	2
885052938242183168	1
885052968604663809	1
885052903295258624	-1
885052888690589696	0
	0
885052994336817152	0
885052961210105856	0
885052877789700096	0
885053029627686912	1
885052848471453696	0
885053071528779779	0
	0
885053087240658944	3
885053030340726784	-1
885053256573100032	0
885053217498857472	0
885053114268745728	0
885053109298495488	1
885053307294810112	2
885053251858640896	0
885053337057599488	-1
885053176994516992	0
885053218119708675	-1
885053342132711425	0
885053171483242497	-1
885053159009398784	2
885053262155714560	1
885053348839383040	3
885053348801630208	3
885053359379689473	0
885053500211830785	0
885053486588715012	1
	0
885053421090467848	0
885053470293843968	-1
885053372109377536	0
	0
	0
885053484407693315	1
885053424890466305	0
885053483514253312	-1
885053409019256832	-1
885053573201055744	1
885053514564726784	0
885053516074684416	-1
	0
885053550627303426	0
885053623310454787	-2
885053629320892416	1
885053635633328128	1
885053712326119424	0
	0
	0
	0
	0
	0
885053687260905472	-1
885053637227155459	1
885053632932184064	1
885053623750844417	0
885053632449851395	0
885053627634774016	0
885053723516579840	0
	0
	0
	0
885053655023595521	0
885053725836025857	1
	0
885053661306642432	0
885053845809885185	0
885053639680827398	1
885053632806354947	0
885053776863866880	0
885053729338216448	0
885053931306569729	0
885053864260587520	2
885053864734593027	0
885053872900894721	2
	0
885053878160510976	2
885053999350788096	0
885053882803658752	0
885053909655584768	-1
885053969613172736	1
	0
885053876063358976	0
885054042812141569	0
885054004094537728	-1
885054064970563586	0
885054005382189057	0
885054159799668740	0
885054350221078528	1
885054230138155009	0
885054235020283904	0
885054139897704450	0
885054138551238656	1
885054141789339654	1
885054224173854720	-2
885054246768582657	0
885054270428643328	-2
885054309196599299	0
885054382701764609	0
885054612423798784	0
885054388628324356	0
885054565128822784	0
885054568647864321	0
885054405535563776	0
885054603926151169	1
885054597177409538	-1
885054453614858240	0
885054623408504832	0
	0
	0
	0
885054645869182976	1
885054637677662208	0
885054685148835840	0
885054668090605568	0
885054704954347520	1
885054708670484480	1
885054771119443969	-1
885054776177831936	0
885054710142693376	0
885054708527845379	0
885054802333454337	-1
885054842707873792	-1
885054825217568770	0
885054865919102977	1
885054866007216129	0
885054822977875969	0
885054900555657219	0
	0
	0
	0
885054965957447680	0
	0
885054966599208960	-1
885054995560886274	0
885055001500016641	1
885054983330287616	1
885054902690512896	0
885055001613258752	0
885054966116888576	-3
885055082945024000	1
885055001743286274	0
	0
	0
	0
885055024908447744	0
885055006063439872	0
885055095708286976	0
885055133515743232	4
885055111835340805	0
885055312960643076	-1
885055160627712000	0
885055316513128448	1
885055344698945536	0
885055332543848450	-1
885055206471454720	1
	0
885055160929714177	0
885055249664417793	0
885055185898414080	0
885055213748580352	1
885055414899015680	0
885055457559183361	0
885055547761991684	0
885055487867330560	0
	0
885055533341958145	2
885055460444954624	0
885055667320619010	1
885055679299497984	0
885055833188556800	0
885055743547854848	0
885055844261539843	1
885055688455671808	0
885055830239981568	1
885055757808537600	0
	0
	0
885055823780687872	1
885055783926456322	0
885055895880728576	0
885056051258822661	0
885055917271777280	1
885056057051140096	0
885055949223997441	0
	0
885056001019392000	0
885056004404240384	1
885055948057870336	0
885056029419024385	0
885056100504141825	0
	0
885056065540423681	0
885056072565784579	0
885056128102563841	2
885056159287324673	0
885056316514893825	2
885056301268688896	0
885056171765370880	0
	0
885056165029269505	0
885056238714843136	0
885056195744206848	0
885056252623159296	-1
885056276694265861	0
885056353445847041	1
	0
	0
885056364380381184	0
885056324114972676	0
885056358537711616	-1
885056355840782336	0
885056397892878336	-1
885056384609517574	1
885056425839538176	-1
885056561370062852	0
885056433297010688	0
885056566000529413	0
885056451290464257	1
885056511034228736	0
885056535130505217	0
885056465278578691	-1
885056414133211136	0
885056619159179265	0
885056670992302080	0
885056686339305473	0
	0
	0
	0
885056702571302914	0
	0
	0
885056718161498112	0
885056833270018048	0
885056738365460480	0
885056862542065669	0
885056851552948224	0
	0
	0
885056897119920128	0
885056791205339136	0
885056825523134465	0
885056839922200576	0
885056764235960320	1
885056816274702337	1
885056987691667460	-1
885057091165192194	0
885056966053253122	0
	0
885056972424450048	0
885057088640229376	1
885056921073528841	1
885057103978782720	0
885057073410605057	1
885056995673374720	1
885057157368082438	0
885057107304869888	0
885057144231428096	0
885057398179844097	0
	0
885057293070589952	0
885057297101312001	0
885057423630897152	-1
885057401254268928	2
885057322241937409	0
885057414726373377	1
885057452458332162	0
885057647824732162	0
885057524877185024	0
	0
	0
	0
	0
885057484708339712	0
885057548604276736	0
885057647422173186	0
885057475090796544	1
885057691630129152	0
885057763755397120	0
885057697049194497	0
	0
	0
	0
885057868436824064	-1
885057822802706432	-1
885057886161915904	0
885057983473999874	0
885058069633355777	2
885057943078678528	1
885058080391782400	-1
885058036863291393	1
885058094677536768	0
885057956164882433	0
885057945062559744	-1
885058150495289344	1
885058147827671040	0
885058147345453056	0
885058151313272833	0
885058182225297408	0
885058198662766592	0
885058340396707840	1
885058197924585476	1
885058439982063616	0
885058291138691072	1
885058202819321857	0
885058391193899008	-2
885058207869280261	0
885058461050056704	0
885058497406271489	1
885058476602425344	1
885058488908611589	-3
885058568419934208	0
885058630223056897	2
885058666122158081	0
885058656777240578	0
885058557951037440	0
885058736108318720	0
	0
	0
	0
	0
	0
885058731322593282	0
885058817209323521	0
885058741401505793	0
885058765028040705	0
885058886348263425	3
885058815854555137	1
885058941826322435	0
885059149297483776	0
	0
	0
885059153647067136	-2
885059071753297921	0
885059003746836481	0
	0
	0
	0
885059033086009345	0
885059157531000832	0
885059013481816065	0
885059046742654976	2
885059234395828228	0
	0
885059221020188674	0
	0
885059265207181312	0
	0
	0
	0
	0
	0
	0
	0
	0
	0
	0
885059408530743297	-1
885059387517259776	0
885059381150318592	0
885059374036783106	1
885059421189148672	0
	0
885059412678856704	0
885059456266121218	0
885059569134784512	2
885059473370488832	0
885059613506363392	2
885059629029494790	0
	0
	0
885059487131996162	-1
885059536142381056	0
885059527120441344	0
885059749930295296	-1
885059894637887489	1
885059862861893632	0
885059924945928192	1
885059798961618944	0
885059827822710784	0
885059748781060096	1
885059882914918401	0
885059762932654080	0
885059786286485504	-1
885059939303137281	2
885059941161205761	0
885060148246564864	1
885060061038563328	0
885060074623959040	0
885060196204150784	3
885060139962839041	0
885060195679956992	0
885060085394939904	0
885060032542494721	3
885059996349804545	1
885060207067451392	0
885060407915941888	1
	0
885060271118614528	0
885060460915150849	0
885060296683003904	1
885060480162770945	0
885060287979761664	0
	0
	0
	0
	0
885060674912743425	1
885060568461307904	-2
885060678586945537	0
	0
	0
	0
	0
	0
885060633288376320	0
885060640158646273	0
885060622819446784	0
885060675046961152	-1
885060703559852032	0
885060738020147201	0
885060825328889857	0
885060739391782912	0
885060842991104000	0
885060850398187520	0
885060873760460801	1
885060854399594496	-1
885060939061616642	0
885060865418043394	0
885060834799611904	0
885060895226945536	0
885060883675844610	0
885060898917953537	1
885061171430268932	-1
885061080036384773	0
	0
	0
	0
	0
	0
885061106624016385	3
885061177625243651	1
885061130514771971	1
885061206704365568	1
885061168712122368	1
885061226077835264	0
885061240736935936	0
885061241349296128	0
885061221317320705	0
885061238035800064	0
885061265663692801	0
	0
	0
	0
	0
	0
885061324606251008	0
885061260026552325	2
	0
885061370592600064	0
885061450422784001	-1
	0
	0
	0
	0
	0
	0
885061456076693504	0
885061351659515905	1
885061317832454144	2
885061268511629314	1
885061346139811841	0
	0
885061516126543872	0
885061564826570752	0
885061667608031232	0
885061549085396992	1
885061671101714432	0
	0
	0
	0
	0
885061614763986944	0
885061670153854976	0
	0
	0
	0
	0
885061584887963649	0
	0
	0
	0
	0
	0
885061670166421504	0
	0
	0
	0
	0
885061503610761217	-1
885061734066794498	0
885061723115409408	1
885061868221599744	-1
885061837137604609	0
885061784297758722	2
885061785858035712	0
885061781521137664	0
	0
	0
	0
	0
	0
885061857396101121	0
885061952564858880	3
885061904938532864	-1
	0
885061946709508096	1
885061972231938048	0
885062042029305859	0
885062051135148032	0
885062091400515585	1
885062101034831873	0
885062082516967424	0
885062113697439745	1
885062116918603776	1
885062016590901253	1
885062090209341442	0
885062150238154754	2
885062150431150081	0
	0
	0
	0
	0
	0
885062135562350592	0
885062119728828416	0
885062236225638400	0
	0
885062156177338368	0
885062128411054080	-1
885062230785617920	0
	0
	0
	0
	0
885062170802827266	0
885062456330125312	3
885062415855046657	2
885062395365920770	0
885062309600796674	0
	0
885062473195429888	1
885062497807605760	1
885062450290274304	0
885062553562472449	0
885062533014487041	1
885062701436862467	0
885062570557747200	3
885062737440776197	0
	0
885062559862280192	0
885062732638244864	1
885062664828977152	0
885062622042873856	0
885062629726851072	1
885062767778160642	0
885062742029340672	0
885062766209507328	2
885062920840912896	-1
885062947503996931	0
885062808798470145	2
885062958866452481	0
885062897415712769	0
885062982992101377	1
	0
885062957750784004	2
885062950377181184	0
885062795481448449	0
885062968542670848	0
885062999584772100	2
885062815521935360	0
885063078211186689	0
	0
	0
885063143352881152	0
885063184587120645	0
885063108162662400	0
885063179142934529	1
885063183060414465	0
885063131386523650	0
885063123258011648	0
885063114793865216	0
885063263452573696	0
885063211724222465	0
885063256968179714	0
885063279122550784	1
885063236957155330	1
885063229260562432	0
885063268875874304	1
885063371371970560	1
885063345891667969	0
885063438405390337	-1
885063285162299395	0
885063320218349569	1
885063311015989249	-1
885063325805105153	1
885063417664548865	1
885063459196608512	-2
885063460761075712	1
885063505090662407	0
885063493782839296	1
885063586149785600	1
885063685860986882	0
	0
885063569632620546	0
885063589371011072	1
885063622455685120	0
	0
	0
885063552557608961	0
885063665266954241	1
885063622610874368	-1
885063724888985600	1
885063570102333447	0
885063754039296000	0
885063764009246723	1
	0
885063772959891457	0
885063851359817728	0
885063841465458688	2
885063877918167041	0
885063946880856064	0
885063887812538368	0
885063892266889216	1
885063931953369088	1
885063896134017024	0
885063995698417665	0
885063994725281793	0
885064023850582016	0
885064009082445826	-1
885064029814882305	0
	0
	0
	0
	0
	0
	0
	0
	0
885063952497074176	0
885064020377600000	1
885064040778788864	0
885064045786804225	0
	0
885063957429579778	0
885064167119622146	0
885064193128488960	0
885064063205736449	0
885064142050250752	2
885064109812842496	0
885064072554840066	1
885064145619517444	0
885064177815105537	1
885064059028111360	0
885064205401018369	0
885064240247209988	0
885064245540519937	0
885064235163811841	0
885064269112455168	0
885064214603337728	0
885064255686529024	1
885064262955216899	1
885064419226660864	0
885064408904454145	1
885064329384558594	3
885064367355686912	-1
885064419562139649	0
885064333742485506	1
885064414268968961	0
885064332375183360	0
885064396174761986	0
885064439518703617	1
885064520745590784	0
885064470271229953	0
885064526491734017	0
885064430115074049	0
885064506975694848	0
885064461761085442	-1
885064540320403457	0
885064516270264321	-1
885064539636727813	0
885064464671944705	0
885064542245486593	1
885064568162193409	0
	0
	0
	0
	0
	0
885064573002412033	0
885064696247836672	0
885064604468092928	0
885064636332199937	0
885064612441460739	1
885064627863908352	1
885064681181851649	0
885064723745701890	0
	0
